path	changed_in_pr	copilot_reviewed	executed_by	ledger_ids	measurement_tables	read_by_auditor	claims_executed	negative_controls	findings
fuzz/seed_corpus/fuzz_hkdf/minimal	no	n/a (not in the PR diff)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_hkdf/standard	no	n/a (not in the PR diff)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/0ac876e85880b3212c57db92fda76d51c0451c67	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/0b2b3f721ba7c63f47fcb43d34794695993acdc9	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/0d08c150d40a7a7595e5300e92f58f1560bd8619	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/15dc8ce04fb7e441b5d4191947bd6b20b5ad7b89	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/1eb2f530b8cdc32aa97c439f720806d9064ad1a4	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/20545657ff10fa0c20887bbd9bf7b0e91540a684	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/20a492492677c71581f3a6baa425f1a7b85426b1	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/24ebc9fc7816d5a638a33dad58b311e30dfb365f	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/25f147c1d23509b677f5568d0161237d6c9dc9c9	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/327703122ef8bb651609e4a3fb62fe1906278b09	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/3a1536921677f9b31f6ae7ed4296eec993c3a7ba	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/3bb54b8c254aae8bb9a25e6d427652f26b55f9a2	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/43ac94a9079dbb07e4c664dc6a6b884b4125081e	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/4410854c38d1d802ad36536286d5be8372573da9	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/4606138fbddaf941f0939f8bf4fbb40052a2a53d	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/4976a18cd0590387271d35d303359fd7f0e45f51	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/51d2de88093dc70c25ff1cdefa4a4b1b3d832ec0	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/5bc73388ff80bf06715824830b5b551abe09b643	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/5c2a3e1fe5b4eed46361746db2ed939cd9cc4d32	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/60425bf97018375a3338f803898789f3c6dc31a2	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/705b21b0d0c699c19db312203fd713d75d804114	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/7328db408a54179175e759722829a02dc82090f3	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/77682dc627fd3f957de9705d74d6c4a15f965f81	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/7e70af961a2f88adb9db7b9c3b5f25a532c1570a	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/80d9ad0af4e9d34144a948abd7ffcdb4920a7b81	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/80f4177db9b7dbee8f767560fd3e4f0007d45aa2	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/9c3b7bb78e6c724ff1d25eb68607824bfffc7578	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/9daa138e6be2dd0d6f3ca90238ffbf66699266b6	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/a073898d9c5c40d8c098d661d0079cdc53223b81	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/a0b4c6801a2b55436b999f3178cf86ba8ba5678d	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/a19bd329636e15ebe9dd179597ab444c58207222	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/c03ab6c2570006fad17603cfbe1888ac5a807949	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/c5651461867a20e23065cfcc541cccaa0dddcd7d	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/c8fa13486ffff77b5fa3571520f1864ff76a8483	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/corrupt-default-mask.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/corrupt-first-byte.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/corrupt-first-v-byte.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/corrupt-last-byte.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/corrupt-u-v-boundary.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/ct-exact-ff.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/ct-exact-prng.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/ct-exact-zero.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/ct-one-byte.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/ct-one-long.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/ct-one-short.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/d38c2a4719834e02f38b35b4f61fa30a3aec4659	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/da33e41954997c24ad31f6c1845e18510b384f67	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/e3f78ab1c963bdf98e18939de501f42de25f54b4	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/eb1960a9c37a7702107f8f9f6e2b9eef78067882	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/f6b53051c1e102b481f45d122a106a1e52645734	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/f8c65a5cd1e8a329e77404927ffa89c983d8b1e4	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/ff_seed	no	n/a (not in the PR diff)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/keygen-seed-exact.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/keygen-seed-one-short.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/pk-exact-ff.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/pk-exact-prng.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/pk-exact-zero.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/pk-one-long.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/pk-one-short.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/roundtrip.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/sk-exact-ff.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/sk-exact-prng.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/sk-exact-zero.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/sk-one-long.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/sk-one-short.bin	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_kyber/zero_seed	no	n/a (not in the PR diff)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
